record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id,year,month,month_name,week,day_name,hour,availability_numerator_min,availability_denominator_min,performance_numerator_sec,performance_denominator_sec,quality_numerator_units,quality_denominator_units,scrap_rate,cycle_variance_pct,has_downtime,is_planned_maintenance
PR0000113,2026-01-05 11:30:00,2026-01-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,1,January,2,Monday,11,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0000114,2026-01-05 11:45:00,2026-01-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.02,13,12,1,Running,Team-A,,2026,1,January,2,Monday,11,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.009064327485379975,False,False
PR0000115,2026-01-05 12:00:00,2026-01-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.67,12,12,0,Running,Team-A,,2026,1,January,2,Monday,12,15.0,15,820.8000000000001,900.0,12,12,0.0,0.018567251461988243,False,False
PR0000116,2026-01-05 12:15:00,2026-01-05,A,ST04,ACT-100,15,0.0,15.0,68.4,70.93,12,12,0,Running,Team-A,,2026,1,January,2,Monday,12,15.0,15,820.8000000000001,900.0,12,12,0.0,0.036988304093567265,False,False
PR0000117,2026-01-05 12:30:00,2026-01-05,A,ST04,ACT-100,15,13.5,1.5,68.4,68.91,1,1,0,Downtime,Team-A,DT000004,2026,1,January,2,Monday,12,1.5,15,68.4,90.0,1,1,0.0,0.007456140350877059,True,False
PR0000118,2026-01-05 12:45:00,2026-01-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,1,January,2,Monday,12,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0000119,2026-01-05 13:00:00,2026-01-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,1,January,2,Monday,13,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0000120,2026-01-05 13:15:00,2026-01-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,11,2,Running,Team-A,,2026,1,January,2,Monday,13,15.0,15,889.2,900.0,11,13,0.15384615384615385,0.0,False,False
PR0000121,2026-01-05 06:00:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000122,2026-01-05 06:15:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000123,2026-01-05 06:30:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000124,2026-01-05 06:45:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000125,2026-01-05 07:00:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,62.36,14,14,0,Running,Team-A,,2026,1,January,2,Monday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.025657894736842143,False,False
PR0000126,2026-01-05 07:15:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.05,14,14,0,Running,Team-A,,2026,1,January,2,Monday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.004111842105263158,False,False
PR0000127,2026-01-05 07:30:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000128,2026-01-05 07:45:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000129,2026-01-05 08:00:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.1,14,14,0,Running,Team-A,,2026,1,January,2,Monday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0049342105263158595,False,False
PR0000130,2026-01-05 08:15:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000131,2026-01-05 08:30:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000132,2026-01-05 08:45:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,62.01,14,14,0,Running,Team-A,,2026,1,January,2,Monday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.019901315789473698,False,False
PR0000133,2026-01-05 09:00:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000134,2026-01-05 09:15:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000135,2026-01-05 09:30:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.94,14,14,0,Running,Team-A,,2026,1,January,2,Monday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.01875000000000001,False,False
PR0000136,2026-01-05 09:45:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000137,2026-01-05 10:00:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000138,2026-01-05 10:15:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000139,2026-01-05 10:30:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000140,2026-01-05 10:45:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.86,14,14,0,Running,Team-A,,2026,1,January,2,Monday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0009868421052631954,False,False
PR0000141,2026-01-05 11:00:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,62.09,14,14,0,Running,Team-A,,2026,1,January,2,Monday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.021217105263158,False,False
PR0000142,2026-01-05 11:15:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000143,2026-01-05 11:30:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000144,2026-01-05 11:45:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000145,2026-01-05 12:00:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000146,2026-01-05 12:15:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.92,14,14,0,Running,Team-A,,2026,1,January,2,Monday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.001973684210526391,False,False
PR0000147,2026-01-05 12:30:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000148,2026-01-05 12:45:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000149,2026-01-05 13:00:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,13,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000150,2026-01-05 13:15:00,2026-01-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,2,Monday,13,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0000151,2026-01-05 14:00:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,65.43,13,13,0,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,815.1,900.0,13,13,0.0,0.043540669856459394,False,False
PR0000152,2026-01-05 14:15:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,67.01,13,13,0,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,815.1,900.0,13,13,0.0,0.06874003189792667,False,False
PR0000153,2026-01-05 14:30:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.91,14,14,0,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,877.8000000000001,900.0,14,14,0.0,0.003349282296650618,False,False
PR0000154,2026-01-05 14:45:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.18,14,13,1,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.0076555023923444475,False,False
PR0000155,2026-01-05 15:00:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.39,13,13,0,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,815.1,900.0,13,13,0.0,0.02695374800637955,False,False
PR0000156,2026-01-05 15:15:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.87,14,13,1,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.018660287081339627,False,False
PR0000157,2026-01-05 15:30:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.75,13,12,1,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,815.1,900.0,12,13,0.07692307692307693,0.03269537480063791,False,False
PR0000158,2026-01-05 15:45:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0000159,2026-01-05 16:00:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.73,14,14,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,877.8000000000001,900.0,14,14,0.0,0.00047846889952143587,False,False
PR0000160,2026-01-05 16:15:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0000161,2026-01-05 16:30:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.85,14,14,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,877.8000000000001,900.0,14,14,0.0,0.018341307814992002,False,False
PR0000162,2026-01-05 16:45:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0000163,2026-01-05 17:00:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,65.56,13,13,0,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,815.1,900.0,13,13,0.0,0.04561403508771929,False,False
PR0000164,2026-01-05 17:15:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.03,14,14,0,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,877.8000000000001,900.0,14,14,0.0,0.005263157894736815,False,False
PR0000165,2026-01-05 17:30:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.88,13,12,1,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,815.1,900.0,12,13,0.07692307692307693,0.03476874003189781,False,False
PR0000166,2026-01-05 17:45:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.63,14,14,0,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,877.8000000000001,900.0,14,14,0.0,0.01483253588516746,False,False
PR0000167,2026-01-05 18:00:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.09,14,14,0,Running,Team-B,,2026,1,January,2,Monday,18,15.0,15,877.8000000000001,900.0,14,14,0.0,0.022169059011164283,False,False
PR0000168,2026-01-05 18:15:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.71,14,13,1,Running,Team-B,,2026,1,January,2,Monday,18,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.01610845295055818,False,False
PR0000169,2026-01-05 18:30:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.58,13,13,0,Running,Team-B,,2026,1,January,2,Monday,18,15.0,15,815.1,900.0,13,13,0.0,0.02998405103668254,False,False
PR0000170,2026-01-05 18:45:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.28,14,13,1,Running,Team-B,,2026,1,January,2,Monday,18,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.009250398724082906,False,False
PR0000171,2026-01-05 19:00:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,1,January,2,Monday,19,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0000172,2026-01-05 19:15:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,1,January,2,Monday,19,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0000173,2026-01-05 19:30:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,65.28,13,12,1,Running,Team-B,,2026,1,January,2,Monday,19,15.0,15,815.1,900.0,12,13,0.07692307692307693,0.04114832535885164,False,False
PR0000174,2026-01-05 19:45:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,13,1,Running,Team-B,,2026,1,January,2,Monday,19,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.0,False,False
PR0000175,2026-01-05 20:00:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.5,13,13,0,Running,Team-B,,2026,1,January,2,Monday,20,15.0,15,815.1,900.0,13,13,0.0,0.028708133971291818,False,False
PR0000176,2026-01-05 20:15:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.29,14,13,1,Running,Team-B,,2026,1,January,2,Monday,20,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.009409888357256719,False,False
PR0000177,2026-01-05 20:30:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,65.28,13,13,0,Running,Team-B,,2026,1,January,2,Monday,20,15.0,15,815.1,900.0,13,13,0.0,0.04114832535885164,False,False
PR0000178,2026-01-05 20:45:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,13,1,Running,Team-B,,2026,1,January,2,Monday,20,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.0,False,False
PR0000179,2026-01-05 21:00:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.52,14,13,1,Running,Team-B,,2026,1,January,2,Monday,21,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.013078149920255187,False,False
PR0000180,2026-01-05 21:15:00,2026-01-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,1,January,2,Monday,21,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0000181,2026-01-05 14:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.74,15,15,0,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,855.0,900.0,15,15,0.0,0.03052631578947372,False,False
PR0000182,2026-01-05 14:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,60.87,14,13,1,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,798.0,900.0,13,14,0.07142857142857142,0.06789473684210522,False,False
PR0000183,2026-01-05 14:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.09,15,15,0,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,855.0,900.0,15,15,0.0,0.03666666666666673,False,False
PR0000184,2026-01-05 14:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.06,15,15,0,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,855.0,900.0,15,15,0.0,0.018596491228070215,False,False
PR0000185,2026-01-05 15:00:00,2026-01-05,B,ST02,ACT-100,15,3.99,11.01,57.0,58.84,11,11,0,Downtime,Team-B,DT000005,2026,1,January,2,Monday,15,11.01,15,627.0,660.6,11,11,0.0,0.03228070175438603,True,False
PR0000186,2026-01-05 15:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.47,15,15,0,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,855.0,900.0,15,15,0.0,0.025789473684210508,False,False
PR0000187,2026-01-05 15:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,14,1,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,855.0,900.0,14,15,0.06666666666666667,0.0,False,False
PR0000188,2026-01-05 15:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.96,15,14,1,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,855.0,900.0,14,15,0.06666666666666667,0.016842105263157908,False,False
PR0000189,2026-01-05 16:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,855.0,900.0,15,15,0.0,0.0,False,False
PR0000190,2026-01-05 16:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,60.36,14,14,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,798.0,900.0,14,14,0.0,0.05894736842105262,False,False
PR0000191,2026-01-05 16:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.34,15,15,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,855.0,900.0,15,15,0.0,0.04105263157894743,False,False
PR0000192,2026-01-05 16:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.25,15,15,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,855.0,900.0,15,15,0.0,0.021929824561403508,False,False
PR0000193,2026-01-05 17:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.78,15,15,0,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,855.0,900.0,15,15,0.0,0.013684210526315809,False,False
PR0000194,2026-01-05 17:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.74,15,15,0,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,855.0,900.0,15,15,0.0,0.012982456140350911,False,False
PR0000195,2026-01-05 17:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.75,15,15,0,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,855.0,900.0,15,15,0.0,0.013157894736842105,False,False
PR0000196,2026-01-05 17:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,855.0,900.0,15,15,0.0,0.0,False,False
PR0000197,2026-01-05 18:00:00,2026-01-05,B,ST02,ACT-100,15,11.86,3.14,57.0,57.31,3,3,0,Downtime,Team-B,DT000006,2026,1,January,2,Monday,18,3.14,15,171.0,188.4,3,3,0.0,0.00543859649122811,True,False
PR0000198,2026-01-05 18:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.35,15,15,0,Running,Team-B,,2026,1,January,2,Monday,18,15.0,15,855.0,900.0,15,15,0.0,0.006140350877193008,False,False
PR0000199,2026-01-05 18:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,,2026,1,January,2,Monday,18,15.0,15,855.0,900.0,15,15,0.0,0.0,False,False
PR0000200,2026-01-05 18:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.73,15,15,0,Running,Team-B,,2026,1,January,2,Monday,18,15.0,15,855.0,900.0,15,15,0.0,0.047894736842105205,False,False
PR0000201,2026-01-05 19:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,,2026,1,January,2,Monday,19,15.0,15,855.0,900.0,15,15,0.0,0.0,False,False
PR0000202,2026-01-05 19:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.01,15,15,0,Running,Team-B,,2026,1,January,2,Monday,19,15.0,15,855.0,900.0,15,15,0.0,0.00017543859649119317,False,False
PR0000203,2026-01-05 19:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.19,15,15,0,Running,Team-B,,2026,1,January,2,Monday,19,15.0,15,855.0,900.0,15,15,0.0,0.038421052631578904,False,False
PR0000204,2026-01-05 19:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,,2026,1,January,2,Monday,19,15.0,15,855.0,900.0,15,15,0.0,0.0,False,False
PR0000205,2026-01-05 20:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.79,15,15,0,Running,Team-B,,2026,1,January,2,Monday,20,15.0,15,855.0,900.0,15,15,0.0,0.013859649122807002,False,False
PR0000206,2026-01-05 20:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.6,15,15,0,Running,Team-B,,2026,1,January,2,Monday,20,15.0,15,855.0,900.0,15,15,0.0,0.01052631578947371,False,False
PR0000207,2026-01-05 20:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.0,15,15,0,Running,Team-B,,2026,1,January,2,Monday,20,15.0,15,855.0,900.0,15,15,0.0,0.03508771929824561,False,False
PR0000208,2026-01-05 20:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.69,15,15,0,Running,Team-B,,2026,1,January,2,Monday,20,15.0,15,855.0,900.0,15,15,0.0,0.012105263157894697,False,False
PR0000209,2026-01-05 21:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.48,15,15,0,Running,Team-B,,2026,1,January,2,Monday,21,15.0,15,855.0,900.0,15,15,0.0,0.043508771929824504,False,False
PR0000210,2026-01-05 21:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.87,15,15,0,Running,Team-B,,2026,1,January,2,Monday,21,15.0,15,855.0,900.0,15,15,0.0,0.015263157894736798,False,False
PR0000211,2026-01-05 14:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0000212,2026-01-05 14:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,63.73,14,12,2,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,837.9,900.0,12,14,0.14285714285714285,0.06482873851294896,False,False
PR0000213,2026-01-05 14:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.99,14,13,1,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,837.9,900.0,13,14,0.07142857142857142,0.019047619047619056,False,False
PR0000214,2026-01-05 14:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.73,14,14,0,Running,Team-B,,2026,1,January,2,Monday,14,15.0,15,837.9,900.0,14,14,0.0,0.04812030075187962,False,False
PR0000215,2026-01-05 15:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0000216,2026-01-05 15:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.18,14,14,0,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,837.9,900.0,14,14,0.0,0.03893065998329153,False,False
PR0000217,2026-01-05 15:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.35,14,14,0,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,837.9,900.0,14,14,0.0,0.02506265664160401,False,False
PR0000218,2026-01-05 15:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-B,,2026,1,January,2,Monday,15,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0000219,2026-01-05 16:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.44,14,14,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,837.9,900.0,14,14,0.0,0.02656641604010019,False,False
PR0000220,2026-01-05 16:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.55,14,13,1,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,837.9,900.0,13,14,0.07142857142857142,0.045112781954887146,False,False
PR0000221,2026-01-05 16:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.09,14,14,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,837.9,900.0,14,14,0.0,0.0040100250626566745,False,False
PR0000222,2026-01-05 16:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.09,14,14,0,Running,Team-B,,2026,1,January,2,Monday,16,15.0,15,837.9,900.0,14,14,0.0,0.020718462823726014,False,False
PR0000223,2026-01-05 17:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0000224,2026-01-05 17:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,,2026,1,January,2,Monday,17,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
