record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id
PR0000194,2026-01-05 17:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.74,15,15,0,Running,Team-B,
PR0000195,2026-01-05 17:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.75,15,15,0,Running,Team-B,
PR0000196,2026-01-05 17:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0000197,2026-01-05 18:00:00,2026-01-05,B,ST02,ACT-100,15,11.86,3.14,57.0,57.31,3,3,0,Downtime,Team-B,DT000006
PR0000198,2026-01-05 18:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.35,15,15,0,Running,Team-B,
PR0000199,2026-01-05 18:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0000200,2026-01-05 18:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.73,15,15,0,Running,Team-B,
PR0000201,2026-01-05 19:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0000202,2026-01-05 19:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.01,15,15,0,Running,Team-B,
PR0000203,2026-01-05 19:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.19,15,15,0,Running,Team-B,
PR0000204,2026-01-05 19:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0000205,2026-01-05 20:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.79,15,15,0,Running,Team-B,
PR0000206,2026-01-05 20:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.6,15,15,0,Running,Team-B,
PR0000207,2026-01-05 20:30:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.0,15,15,0,Running,Team-B,
PR0000208,2026-01-05 20:45:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.69,15,15,0,Running,Team-B,
PR0000209,2026-01-05 21:00:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.48,15,15,0,Running,Team-B,
PR0000210,2026-01-05 21:15:00,2026-01-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.87,15,15,0,Running,Team-B,
PR0000211,2026-01-05 14:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,
PR0000212,2026-01-05 14:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,63.73,14,12,2,Running,Team-B,
PR0000213,2026-01-05 14:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.99,14,13,1,Running,Team-B,
PR0000214,2026-01-05 14:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.73,14,14,0,Running,Team-B,
PR0000215,2026-01-05 15:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,
PR0000216,2026-01-05 15:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.18,14,14,0,Running,Team-B,
PR0000217,2026-01-05 15:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.35,14,14,0,Running,Team-B,
PR0000218,2026-01-05 15:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-B,
PR0000219,2026-01-05 16:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.44,14,14,0,Running,Team-B,
PR0000220,2026-01-05 16:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.55,14,13,1,Running,Team-B,
PR0000221,2026-01-05 16:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.09,14,14,0,Running,Team-B,
PR0000222,2026-01-05 16:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.09,14,14,0,Running,Team-B,
PR0000223,2026-01-05 17:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-B,
PR0000224,2026-01-05 17:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,
PR0000225,2026-01-05 17:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,
PR0000226,2026-01-05 17:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.12,14,14,0,Running,Team-B,
PR0000227,2026-01-05 18:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.8,14,14,0,Running,Team-B,
PR0000228,2026-01-05 18:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.97,15,15,0,Running,Team-B,
PR0000229,2026-01-05 18:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.13,14,13,1,Running,Team-B,
PR0000230,2026-01-05 18:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.19,14,14,0,Running,Team-B,
PR0000231,2026-01-05 19:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.93,14,14,0,Running,Team-B,
PR0000232,2026-01-05 19:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.99,14,13,1,Running,Team-B,
PR0000233,2026-01-05 19:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.32,14,14,0,Running,Team-B,
PR0000234,2026-01-05 19:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.75,14,12,2,Running,Team-B,
PR0000235,2026-01-05 20:00:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.7,14,14,0,Running,Team-B,
PR0000236,2026-01-05 20:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.36,14,14,0,Running,Team-B,
PR0000237,2026-01-05 20:30:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.99,14,13,1,Running,Team-B,
PR0000238,2026-01-05 20:45:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.09,14,13,1,Running,Team-B,
PR0000239,2026-01-05 21:00:00,2026-01-05,B,ST03,ACT-100,15,12.5,2.5,59.85,61.39,2,2,0,Downtime,Team-B,DT000007
PR0000240,2026-01-05 21:15:00,2026-01-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.32,14,14,0,Running,Team-B,
PR0000241,2026-01-05 14:00:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,71.57,12,11,1,Running,Team-B,
PR0000242,2026-01-05 14:15:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-B,
PR0000243,2026-01-05 14:30:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.91,12,11,1,Running,Team-B,
PR0000244,2026-01-05 14:45:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,71.63,12,12,0,Running,Team-B,
PR0000245,2026-01-05 15:00:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,73.78,12,11,1,Running,Team-B,
PR0000246,2026-01-05 15:15:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.14,13,13,0,Running,Team-B,
PR0000247,2026-01-05 15:30:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.04,13,13,0,Running,Team-B,
PR0000248,2026-01-05 15:45:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.28,12,12,0,Running,Team-B,
PR0000249,2026-01-05 16:00:00,2026-01-05,B,ST04,ACT-100,15,13.5,1.5,68.4,72.47,1,1,0,Downtime,Team-B,DT000008
PR0000250,2026-01-05 16:15:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-B,
PR0000251,2026-01-05 16:30:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.68,12,12,0,Running,Team-B,
PR0000252,2026-01-05 16:45:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.95,12,12,0,Running,Team-B,
PR0000253,2026-01-05 17:00:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.27,12,12,0,Running,Team-B,
PR0000254,2026-01-05 17:15:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,74.05,12,12,0,Running,Team-B,
PR0000255,2026-01-05 17:30:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,72.25,12,12,0,Running,Team-B,
PR0000256,2026-01-05 17:45:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.77,13,13,0,Running,Team-B,
PR0000257,2026-01-05 18:00:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,72.47,12,12,0,Running,Team-B,
PR0000258,2026-01-05 18:15:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,72.9,12,12,0,Running,Team-B,
PR0000259,2026-01-05 18:30:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.27,12,12,0,Running,Team-B,
PR0000260,2026-01-05 18:45:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.35,12,12,0,Running,Team-B,
PR0000261,2026-01-05 19:00:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.71,12,12,0,Running,Team-B,
PR0000262,2026-01-05 19:15:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,72.9,12,12,0,Running,Team-B,
PR0000263,2026-01-05 19:30:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,74.18,12,11,1,Running,Team-B,
PR0000264,2026-01-05 19:45:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.84,13,13,0,Running,Team-B,
PR0000265,2026-01-05 20:00:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.8,12,11,1,Running,Team-B,
PR0000266,2026-01-05 20:15:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,71.7,12,11,1,Running,Team-B,
PR0000267,2026-01-05 20:30:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,72.18,12,12,0,Running,Team-B,
PR0000268,2026-01-05 20:45:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.9,12,12,0,Running,Team-B,
PR0000269,2026-01-05 21:00:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,71.87,12,12,0,Running,Team-B,
PR0000270,2026-01-05 21:15:00,2026-01-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-B,
PR0000271,2026-01-05 14:00:00,2026-01-05,B,ST05,ACT-100,15,13.5,1.5,60.8,60.8,1,1,0,Downtime,Team-B,DT000009
PR0000272,2026-01-05 14:15:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.17,14,14,0,Running,Team-B,
PR0000273,2026-01-05 14:30:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.87,14,14,0,Running,Team-B,
PR0000274,2026-01-05 14:45:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.45,14,13,1,Running,Team-B,
PR0000275,2026-01-05 15:00:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.68,14,14,0,Running,Team-B,
PR0000276,2026-01-05 15:15:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-B,
PR0000277,2026-01-05 15:30:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.15,14,14,0,Running,Team-B,
PR0000278,2026-01-05 15:45:00,2026-01-05,B,ST05,ACT-100,15,13.5,1.5,60.8,62.6,1,1,0,Downtime,Team-B,DT000010
PR0000279,2026-01-05 16:00:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-B,
PR0000280,2026-01-05 16:15:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-B,
PR0000281,2026-01-05 16:30:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,13,1,Running,Team-B,
PR0000282,2026-01-05 16:45:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.37,14,13,1,Running,Team-B,
PR0000283,2026-01-05 17:00:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,13,1,Running,Team-B,
PR0000284,2026-01-05 17:15:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.94,14,14,0,Running,Team-B,
PR0000285,2026-01-05 17:30:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-B,
PR0000286,2026-01-05 17:45:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,64.25,14,14,0,Running,Team-B,
PR0000287,2026-01-05 18:00:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.9,14,14,0,Running,Team-B,
PR0000288,2026-01-05 18:15:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.71,14,14,0,Running,Team-B,
PR0000289,2026-01-05 18:30:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.88,14,14,0,Running,Team-B,
PR0000290,2026-01-05 18:45:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,64.25,14,14,0,Running,Team-B,
PR0000291,2026-01-05 19:00:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.21,14,14,0,Running,Team-B,
PR0000292,2026-01-05 19:15:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.96,14,14,0,Running,Team-B,
PR0000293,2026-01-05 19:30:00,2026-01-05,B,ST05,ACT-100,15,13.5,1.5,60.8,60.8,1,1,0,Downtime,Team-B,DT000011
PR0000294,2026-01-05 19:45:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.19,14,14,0,Running,Team-B,
PR0000295,2026-01-05 20:00:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.01,14,14,0,Running,Team-B,
PR0000296,2026-01-05 20:15:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-B,
PR0000297,2026-01-05 20:30:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.63,14,14,0,Running,Team-B,
PR0000298,2026-01-05 20:45:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.96,14,14,0,Running,Team-B,
PR0000299,2026-01-05 21:00:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.13,14,14,0,Running,Team-B,
PR0000300,2026-01-05 21:15:00,2026-01-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.9,14,14,0,Running,Team-B,
PR0000301,2026-01-05 22:00:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,69.47,12,11,1,Running,Team-C,
PR0000302,2026-01-05 22:15:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.06,13,13,0,Running,Team-C,
PR0000303,2026-01-05 22:30:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.65,13,12,1,Running,Team-C,
PR0000304,2026-01-05 22:45:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,68.04,13,13,0,Running,Team-C,
PR0000305,2026-01-05 23:00:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.75,13,12,1,Running,Team-C,
PR0000306,2026-01-05 23:15:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,65.58,13,13,0,Running,Team-C,
PR0000307,2026-01-05 23:30:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.59,13,13,0,Running,Team-C,
PR0000308,2026-01-05 23:45:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.4,13,13,0,Running,Team-C,
PR0000309,2026-01-06 00:00:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,68.01,13,13,0,Running,Team-C,
PR0000310,2026-01-06 00:15:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.91,13,11,2,Running,Team-C,
PR0000311,2026-01-06 00:30:00,2026-01-05,C,ST01,ACT-100,15,13.5,1.5,62.7,66.29,1,1,0,Downtime,Team-C,DT000012
PR0000312,2026-01-06 00:45:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,69.42,12,12,0,Running,Team-C,
PR0000313,2026-01-06 01:00:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.35,13,13,0,Running,Team-C,
PR0000314,2026-01-06 01:15:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.38,13,13,0,Running,Team-C,
PR0000315,2026-01-06 01:30:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.0,13,13,0,Running,Team-C,
PR0000316,2026-01-06 01:45:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,65.98,13,13,0,Running,Team-C,
PR0000317,2026-01-06 02:00:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.54,13,13,0,Running,Team-C,
PR0000318,2026-01-06 02:15:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.99,13,13,0,Running,Team-C,
PR0000319,2026-01-06 02:30:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,63.88,14,14,0,Running,Team-C,
PR0000320,2026-01-06 02:45:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.01,13,13,0,Running,Team-C,
PR0000321,2026-01-06 03:00:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.54,13,13,0,Running,Team-C,
PR0000322,2026-01-06 03:15:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.15,14,14,0,Running,Team-C,
PR0000323,2026-01-06 03:30:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,68.48,13,12,1,Running,Team-C,
PR0000324,2026-01-06 03:45:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.31,13,13,0,Running,Team-C,
PR0000325,2026-01-06 04:00:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.54,13,12,1,Running,Team-C,
PR0000326,2026-01-06 04:15:00,2026-01-05,C,ST01,ACT-100,15,13.5,1.5,62.7,65.32,1,1,0,Downtime,Team-C,DT000013
PR0000327,2026-01-06 04:30:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.69,13,12,1,Running,Team-C,
PR0000328,2026-01-06 04:45:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.21,13,13,0,Running,Team-C,
PR0000329,2026-01-06 05:00:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.9,13,13,0,Running,Team-C,
PR0000330,2026-01-06 05:15:00,2026-01-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.53,13,13,0,Running,Team-C,
PR0000331,2026-01-05 22:00:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.25,14,14,0,Running,Team-C,
PR0000332,2026-01-05 22:15:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.03,15,15,0,Running,Team-C,
PR0000333,2026-01-05 22:30:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.74,15,14,1,Running,Team-C,
PR0000334,2026-01-05 22:45:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.52,14,14,0,Running,Team-C,
PR0000335,2026-01-05 23:00:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.25,15,15,0,Running,Team-C,
PR0000336,2026-01-05 23:15:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.87,14,13,1,Running,Team-C,
PR0000337,2026-01-05 23:30:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.93,14,14,0,Running,Team-C,
PR0000338,2026-01-05 23:45:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,62.59,14,14,0,Running,Team-C,
PR0000339,2026-01-06 00:00:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.51,14,14,0,Running,Team-C,
PR0000340,2026-01-06 00:15:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.38,14,14,0,Running,Team-C,
PR0000341,2026-01-06 00:30:00,2026-01-05,C,ST02,ACT-100,15,13.5,1.5,57.0,59.08,1,1,0,Downtime,Team-C,DT000014
PR0000342,2026-01-06 00:45:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,62.77,14,14,0,Running,Team-C,
PR0000343,2026-01-06 01:00:00,2026-01-05,C,ST02,ACT-100,15,13.5,1.5,57.0,57.02,1,1,0,Downtime,Team-C,DT000015
PR0000344,2026-01-06 01:15:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.39,15,15,0,Running,Team-C,
PR0000345,2026-01-06 01:30:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,62.6,14,14,0,Running,Team-C,
PR0000346,2026-01-06 01:45:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,57.66,15,15,0,Running,Team-C,
PR0000347,2026-01-06 02:00:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.04,14,13,1,Running,Team-C,
PR0000348,2026-01-06 02:15:00,2026-01-05,C,ST02,ACT-100,15,2.36,12.64,57.0,61.01,12,12,0,Downtime,Team-C,DT000016
PR0000349,2026-01-06 02:30:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.89,14,14,0,Running,Team-C,
PR0000350,2026-01-06 02:45:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.49,15,15,0,Running,Team-C,
PR0000351,2026-01-06 03:00:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.22,14,14,0,Running,Team-C,
PR0000352,2026-01-06 03:15:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.18,14,14,0,Running,Team-C,
PR0000353,2026-01-06 03:30:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,62.53,14,14,0,Running,Team-C,
PR0000354,2026-01-06 03:45:00,2026-01-05,C,ST02,ACT-100,15,13.5,1.5,57.0,60.31,1,1,0,Downtime,Team-C,DT000017
PR0000355,2026-01-06 04:00:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.17,14,14,0,Running,Team-C,
PR0000356,2026-01-06 04:15:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,58.46,15,15,0,Running,Team-C,
PR0000357,2026-01-06 04:30:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.63,14,14,0,Running,Team-C,
PR0000358,2026-01-06 04:45:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.57,15,15,0,Running,Team-C,
PR0000359,2026-01-06 05:00:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.21,14,14,0,Running,Team-C,
PR0000360,2026-01-06 05:15:00,2026-01-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.31,15,15,0,Running,Team-C,
PR0000361,2026-01-05 22:00:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.0,14,14,0,Running,Team-C,
PR0000362,2026-01-05 22:15:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.87,14,12,2,Running,Team-C,
PR0000363,2026-01-05 22:30:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.16,14,13,1,Running,Team-C,
PR0000364,2026-01-05 22:45:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,60.41,14,14,0,Running,Team-C,
PR0000365,2026-01-05 23:00:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,60.87,14,14,0,Running,Team-C,
PR0000366,2026-01-05 23:15:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.33,13,13,0,Running,Team-C,
PR0000367,2026-01-05 23:30:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.51,14,14,0,Running,Team-C,
PR0000368,2026-01-05 23:45:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.13,14,14,0,Running,Team-C,
PR0000369,2026-01-06 00:00:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.17,14,14,0,Running,Team-C,
PR0000370,2026-01-06 00:15:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,66.8,13,11,2,Running,Team-C,
PR0000371,2026-01-06 00:30:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.03,14,14,0,Running,Team-C,
PR0000372,2026-01-06 00:45:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,66.18,13,13,0,Running,Team-C,
PR0000373,2026-01-06 01:00:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.99,14,14,0,Running,Team-C,
PR0000374,2026-01-06 01:15:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.57,14,13,1,Running,Team-C,
PR0000375,2026-01-06 01:30:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.59,14,14,0,Running,Team-C,
PR0000376,2026-01-06 01:45:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.21,14,14,0,Running,Team-C,
PR0000377,2026-01-06 02:00:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.25,14,13,1,Running,Team-C,
PR0000378,2026-01-06 02:15:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.8,14,13,1,Running,Team-C,
PR0000379,2026-01-06 02:30:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.74,14,14,0,Running,Team-C,
PR0000380,2026-01-06 02:45:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.03,14,14,0,Running,Team-C,
PR0000381,2026-01-06 03:00:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,66.86,13,13,0,Running,Team-C,
PR0000382,2026-01-06 03:15:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.65,14,12,2,Running,Team-C,
PR0000383,2026-01-06 03:30:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.75,14,13,1,Running,Team-C,
PR0000384,2026-01-06 03:45:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,65.29,13,12,1,Running,Team-C,
PR0000385,2026-01-06 04:00:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.56,14,13,1,Running,Team-C,
PR0000386,2026-01-06 04:15:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.88,14,14,0,Running,Team-C,
PR0000387,2026-01-06 04:30:00,2026-01-05,C,ST03,ACT-100,15,0.0,15.0,59.85,67.35,13,12,1,Running,Team-C,
